	Trialnumber	IllusionType	Condition	RT	ACC	literate	number	key	pp	subject
41	47	colour	control	6.821089203354858	1.0	y	2	minus	y_2	02
42	4	shape	illusion	15.013067393028905	0.0	y	2	minus	y_2	02
43	15	shape	illusion	4.090614314971391	0.0	y	2	2	y_2	02
44	21	colour	illusion	8.508339337277903	0.0	y	2	2	y_2	02
45	45	colour	control	13.408971959890552	1.0	y	2	2	y_2	02
46	40	shape	control	7.1548486884385065	1.0	y	2	2	y_2	02
47	28	ambiguous	illusion	17.501439325850694	1.0	y	2	2	y_2	02
48	29	ambiguous	illusion	14.772491289890239	1.0	y	2	2	y_2	02
0	23	ambiguous	illusion	5.834013150055398	1.0	y	3	2	y_3	03
1	24	ambiguous	illusion	4.768438323346345	1.0	y	3	2	y_3	03
2	31	shape	control	4.166242135779612	1.0	y	3	2	y_3	03
3	8	shape	illusion	7.021164006153412	1.0	y	3	minus	y_3	03
4	17	colour	illusion	4.6801669650412805	0.0	y	3	2	y_3	03
5	33	shape	control	6.487834211708106	1.0	y	3	minus	y_3	03
6	7	shape	illusion	7.318670471369843	1.0	y	3	2	y_3	03
7	39	shape	control	5.573848113843268	1.0	y	3	2	y_3	03
9	15	shape	illusion	4.008056091566687	0.0	y	3	2	y_3	03
10	46	colour	control	6.387688009912381	1.0	y	3	minus	y_3	03
11	48	colour	control	5.52509338193704	1.0	y	3	minus	y_3	03
12	32	shape	control	3.576097870914964	1.0	y	3	2	y_3	03
13	10	shape	illusion	7.711808631254826	0.0	y	3	2	y_3	03
14	13	shape	illusion	9.686494812027377	1.0	y	3	minus	y_3	03
15	14	shape	illusion	8.699906233108777	0.0	y	3	2	y_3	03
17	41	shape	control	5.183904673835059	1.0	y	3	minus	y_3	03
18	22	colour	illusion	5.627130724988092	1.0	y	3	minus	y_3	03
19	6	shape	illusion	5.8315133749492825	1.0	y	3	minus	y_3	03
21	11	shape	illusion	6.188719445730385	0.0	y	3	minus	y_3	03
22	20	colour	illusion	3.0840964218659783	0.0	y	3	minus	y_3	03
23	21	colour	illusion	7.43180707522697	1.0	y	3	2	y_3	03
24	5	shape	illusion	3.781222875881213	0.0	y	3	2	y_3	03
25	35	shape	control	6.254327094902692	1.0	y	3	minus	y_3	03
26	36	shape	control	3.9249982373112284	1.0	y	3	2	y_3	03
27	1	shape	illusion	5.075465329347935	0.0	y	3	2	y_3	03
28	9	shape	illusion	8.891074801991634	0.0	y	3	minus	y_3	03
29	2	shape	illusion	16.83304954733103	0.0	y	3	minus	y_3	03
30	43	shape	control	4.7465639742222265	1.0	y	3	minus	y_3	03
31	45	colour	control	5.281309592020988	0.0	y	3	2	y_3	03
32	19	colour	illusion	7.8960115437803315	0.0	y	3	minus	y_3	03
34	38	shape	control	10.092477091133333	1.0	y	3	minus	y_3	03
35	44	colour	control	3.696007653714332	1.0	y	3	2	y_3	03
36	40	shape	control	6.341782348968991	1.0	y	3	2	y_3	03
37	4	shape	illusion	8.867881881269568	0.0	y	3	minus	y_3	03
38	37	shape	control	3.54354973738009	1.0	y	3	minus	y_3	03
39	49	colour	control	3.644338611131389	1.0	y	3	minus	y_3	03
40	12	shape	illusion	7.048113680808456	1.0	y	3	2	y_3	03
41	47	colour	control	4.2501343289768565	1.0	y	3	minus	y_3	03
42	3	shape	illusion	10.450245195967	0.0	y	3	2	y_3	03
43	16	shape	illusion	4.0898829007928725	0.0	y	3	minus	y_3	03
44	18	colour	illusion	6.20229741042931	1.0	y	3	2	y_3	03
45	42	shape	control	6.384462088433793	1.0	y	3	2	y_3	03
46	34	shape	control	3.560334983641951	1.0	y	3	2	y_3	03
47	28	ambiguous	illusion	12.44973502951325	1.0	y	3	2	y_3	03
48	29	ambiguous	illusion	5.722975968285028	1.0	y	3	2	y_3	03
0	23	ambiguous	illusion	5.125168415758708	1.0	y	4	2	y_4	04
1	24	ambiguous	illusion	4.844804244664374	1.0	y	4	2	y_4	04
2	49	colour	control	6.091986509720299	1.0	y	4	minus	y_4	04
3	19	colour	illusion	5.520659472553233	0.0	y	4	minus	y_4	04
4	31	shape	control	5.776656694428311	1.0	y	4	2	y_4	04
5	4	shape	illusion	7.2700653321444415	0.0	y	4	minus	y_4	04
6	47	colour	control	5.534009954410067	1.0	y	4	minus	y_4	04
7	6	shape	illusion	7.537321742682253	1.0	y	4	minus	y_4	04
8	9	shape	illusion	10.081320144529855	0.0	y	4	minus	y_4	04
9	15	shape	illusion	4.271528548522838	0.0	y	4	2	y_4	04
10	16	shape	illusion	5.207508475998111	0.0	y	4	minus	y_4	04
11	38	shape	control	6.8668116511089465	1.0	y	4	minus	y_4	04
12	35	shape	control	6.73624096430467	0.0	y	4	minus	y_4	04
13	18	colour	illusion	7.190355090319827	1.0	y	4	2	y_4	04
14	32	shape	control	5.173016523282968	1.0	y	4	2	y_4	04
15	39	shape	control	5.922990893696807	1.0	y	4	2	y_4	04
16	46	colour	control	7.279154616709093	1.0	y	4	minus	y_4	04
17	36	shape	control	6.886356591220647	1.0	y	4	2	y_4	04
18	10	shape	illusion	5.288375594798708	0.0	y	4	2	y_4	04
20	14	shape	illusion	9.682455707415102	1.0	y	4	2	y_4	04
21	2	shape	illusion	10.359144454021587	0.0	y	4	minus	y_4	04
22	13	shape	illusion	9.776391686532406	1.0	y	4	minus	y_4	04
23	33	shape	control	6.701061368778027	1.0	y	4	minus	y_4	04
24	45	colour	control	5.902346616550857	1.0	y	4	2	y_4	04
25	43	shape	control	6.307699694997608	1.0	y	4	minus	y_4	04
26	41	shape	control	4.528435468754652	1.0	y	4	minus	y_4	04
27	22	colour	illusion	8.051279432997035	1.0	y	4	minus	y_4	04
28	1	shape	illusion	7.2905730532356765	1.0	y	4	2	y_4	04
29	37	shape	control	5.63348435541684	1.0	y	4	minus	y_4	04
30	34	shape	control	8.206035534560215	1.0	y	4	2	y_4	04
31	7	shape	illusion	4.352686203502344	0.0	y	4	2	y_4	04
33	5	shape	illusion	5.115484281668613	0.0	y	4	2	y_4	04
34	17	colour	illusion	5.4044944366569325	0.0	y	4	2	y_4	04
35	3	shape	illusion	5.647146039205836	1.0	y	4	2	y_4	04
36	21	colour	illusion	6.308368292900012	0.0	y	4	2	y_4	04
38	12	shape	illusion	8.34968359110826	1.0	y	4	2	y_4	04
39	40	shape	control	6.227928266333947	1.0	y	4	2	y_4	04
41	42	shape	control	4.529407974791866	1.0	y	4	2	y_4	04
42	48	colour	control	4.530880916230672	1.0	y	4	minus	y_4	04
43	8	shape	illusion	5.7776498662187805	0.0	y	4	minus	y_4	04
44	20	colour	illusion	3.7698483417361786	0.0	y	4	minus	y_4	04
45	44	colour	control	4.913743576901652	1.0	y	4	2	y_4	04
46	11	shape	illusion	9.238926499208901	0.0	y	4	minus	y_4	04
47	28	ambiguous	illusion	10.780975431661318	1.0	y	4	2	y_4	04
48	29	ambiguous	illusion	6.633837294066326	1.0	y	4	2	y_4	04
0	23	ambiguous	illusion	7.160550211501686	1.0	n	5	2	n_5	05
1	24	ambiguous	illusion	6.714350663794902	1.0	n	5	2	n_5	05
2	1	shape	illusion	5.034782083683241	0.0	n	5	2	n_5	05
3	36	shape	control	4.2255115888292485	1.0	n	5	2	n_5	05
4	12	shape	illusion	4.709950884393038	0.0	n	5	2	n_5	05
5	33	shape	control	4.995973824999965	0.0	n	5	minus	n_5	05
6	45	colour	control	4.543916549257119	1.0	n	5	2	n_5	05
8	32	shape	control	5.128988743650552	1.0	n	5	2	n_5	05
9	39	shape	control	4.08257346168466	1.0	n	5	2	n_5	05
10	41	shape	control	9.64031256344242	1.0	n	5	minus	n_5	05
11	11	shape	illusion	21.6998988188534	1.0	n	5	minus	n_5	05
12	3	shape	illusion	4.328459457236022	1.0	n	5	2	n_5	05
13	9	shape	illusion	7.73939228908057	0.0	n	5	minus	n_5	05
14	48	colour	control	4.862119309473201	0.0	n	5	minus	n_5	05
15	35	shape	control	5.37119218299631	0.0	n	5	minus	n_5	05
16	6	shape	illusion	8.241153538037906	0.0	n	5	minus	n_5	05
17	43	shape	control	4.325562604873993	0.0	n	5	minus	n_5	05
18	13	shape	illusion	5.134630089094571	1.0	n	5	minus	n_5	05
19	20	colour	illusion	4.016284208406431	1.0	n	5	minus	n_5	05
20	19	colour	illusion	4.084694740486157	1.0	n	5	minus	n_5	05
21	8	shape	illusion	4.65830716684286	0.0	n	5	minus	n_5	05
22	47	colour	control	4.617733404487808	0.0	n	5	minus	n_5	05
23	5	shape	illusion	3.9993780013464857	0.0	n	5	2	n_5	05
25	49	colour	control	10.574080039677938	1.0	n	5	minus	n_5	05
26	31	shape	control	10.910574422847276	1.0	n	5	2	n_5	05
27	17	colour	illusion	5.19494086150371	0.0	n	5	2	n_5	05
28	22	colour	illusion	6.157695501067793	1.0	n	5	minus	n_5	05
30	16	shape	illusion	5.697880868821813	1.0	n	5	minus	n_5	05
31	46	colour	control	4.567034638639598	0.0	n	5	minus	n_5	05
32	21	colour	illusion	7.410136187314492	0.0	n	5	2	n_5	05
33	10	shape	illusion	7.158098685860749	1.0	n	5	2	n_5	05
34	44	colour	control	3.8180878829407447	1.0	n	5	2	n_5	05
35	14	shape	illusion	15.99581336150368	0.0	n	5	2	n_5	05
36	2	shape	illusion	9.308456628863496	1.0	n	5	minus	n_5	05
37	40	shape	control	5.773302764227992	1.0	n	5	2	n_5	05
38	7	shape	illusion	15.615229606646606	1.0	n	5	2	n_5	05
39	42	shape	control	3.575405889579997	1.0	n	5	2	n_5	05
40	34	shape	control	4.011048073807615	1.0	n	5	2	n_5	05
41	15	shape	illusion	3.9494673705994505	0.0	n	5	2	n_5	05
42	37	shape	control	3.9663411607907615	0.0	n	5	minus	n_5	05
43	4	shape	illusion	4.980579864826723	0.0	n	5	minus	n_5	05
44	38	shape	control	10.69350621249032	0.0	n	5	minus	n_5	05
45	18	colour	illusion	6.0633291880258176	1.0	n	5	2	n_5	05
47	28	ambiguous	illusion	8.230288619532075	1.0	n	5	2	n_5	05
48	29	ambiguous	illusion	5.454653866869194	0.0	n	5	2	n_5	05
0	23	ambiguous	illusion	6.1086120012332685	1.0	y	1	2	y_1	06
1	24	ambiguous	illusion	4.730789865679982	1.0	y	1	2	y_1	06
3	21	colour	illusion	6.237012381818204	0.0	y	1	2	y_1	06
4	7	shape	illusion	16.198349793259695	1.0	y	1	2	y_1	06
5	11	shape	illusion	16.493114548437006	0.0	y	1	minus	y_1	06
6	9	shape	illusion	12.467911250940233	0.0	y	1	minus	y_1	06
7	45	colour	control	4.5523990482251975	1.0	y	1	2	y_1	06
8	48	colour	control	8.44448645196826	1.0	y	1	minus	y_1	06
9	44	colour	control	3.999499961908441	1.0	y	1	2	y_1	06
10	46	colour	control	41.014119389968975	1.0	y	1	minus	y_1	06
11	20	colour	illusion	5.93355044873897	0.0	y	1	minus	y_1	06
12	18	colour	illusion	7.815763113234425	1.0	y	1	2	y_1	06
13	40	shape	control	9.052540874261465	1.0	y	1	2	y_1	06
14	2	shape	illusion	12.846762638320794	1.0	y	1	minus	y_1	06
15	12	shape	illusion	9.89968563245202	1.0	y	1	2	y_1	06
17	34	shape	control	18.08510737447068	1.0	y	1	2	y_1	06
18	14	shape	illusion	10.603841783733516	1.0	y	1	2	y_1	06
19	13	shape	illusion	17.634137041226495	0.0	y	1	minus	y_1	06
20	33	shape	control	9.251146359609264	1.0	y	1	minus	y_1	06
21	36	shape	control	15.85073214652948	1.0	y	1	2	y_1	06
22	4	shape	illusion	10.365244192020327	1.0	y	1	minus	y_1	06
23	10	shape	illusion	6.906158167643298	0.0	y	1	2	y_1	06
24	16	shape	illusion	8.106216762054828	0.0	y	1	minus	y_1	06
25	6	shape	illusion	10.183718208681967	0.0	y	1	minus	y_1	06
26	43	shape	control	6.0774341805590675	1.0	y	1	minus	y_1	06
27	31	shape	control	5.740216434634931	1.0	y	1	2	y_1	06
28	41	shape	control	3.388086288585328	1.0	y	1	minus	y_1	06
29	5	shape	illusion	5.695545689864957	0.0	y	1	2	y_1	06
31	17	colour	illusion	11.069083868627787	0.0	y	1	2	y_1	06
32	22	colour	illusion	13.759597975855286	0.0	y	1	minus	y_1	06
33	39	shape	control	5.456886505126021	1.0	y	1	2	y_1	06
34	37	shape	control	4.279612061211083	1.0	y	1	minus	y_1	06
35	15	shape	illusion	4.236082813440588	0.0	y	1	2	y_1	06
36	38	shape	control	9.591712415691289	1.0	y	1	minus	y_1	06
37	42	shape	control	7.116245483855892	1.0	y	1	2	y_1	06
38	47	colour	control	7.064943358731397	1.0	y	1	minus	y_1	06
39	1	shape	illusion	4.7047429058657135	0.0	y	1	2	y_1	06
40	19	colour	illusion	5.084343134731171	0.0	y	1	minus	y_1	06
42	32	shape	control	4.415701844387513	1.0	y	1	2	y_1	06
43	8	shape	illusion	4.100600045705505	0.0	y	1	minus	y_1	06
44	3	shape	illusion	3.5276499992687604	0.0	y	1	2	y_1	06
45	49	colour	control	3.758466204075376	1.0	y	1	minus	y_1	06
46	35	shape	control	5.310863226208311	1.0	y	1	minus	y_1	06
47	28	ambiguous	illusion	14.224436059150321	1.0	y	1	2	y_1	06
48	29	ambiguous	illusion	23.346548683606674	0.0	y	1	2	y_1	06
0	23	ambiguous	illusion	8.579850896261632	1.0	n	1	2	n_1	07
1	24	ambiguous	illusion	10.995528427607496	0.0	n	1	2	n_1	07
3	21	colour	illusion	8.625402178120568	0.0	n	1	2	n_1	07
4	7	shape	illusion	8.099173680981039	0.0	n	1	2	n_1	07
5	11	shape	illusion	23.73598799259344	0.0	n	1	minus	n_1	07
6	9	shape	illusion	8.94031028295285	1.0	n	1	minus	n_1	07
7	45	colour	control	10.35928790362959	0.0	n	1	2	n_1	07
8	48	colour	control	11.342708034484529	1.0	n	1	minus	n_1	07
9	44	colour	control	9.073010829015402	1.0	n	1	2	n_1	07
10	46	colour	control	14.180070037749829	1.0	n	1	minus	n_1	07
11	20	colour	illusion	9.77772982706665	0.0	n	1	minus	n_1	07
12	18	colour	illusion	9.936840812835726	1.0	n	1	2	n_1	07
13	40	shape	control	7.896923671665717	1.0	n	1	2	n_1	07
14	2	shape	illusion	16.292142189107835	1.0	n	1	minus	n_1	07
15	12	shape	illusion	10.882793746044626	1.0	n	1	2	n_1	07
17	34	shape	control	7.168589827750112	1.0	n	1	2	n_1	07
18	14	shape	illusion	18.436072926138877	0.0	n	1	2	n_1	07
19	13	shape	illusion	10.6289381038805	0.0	n	1	minus	n_1	07
20	33	shape	control	10.081614401744446	1.0	n	1	minus	n_1	07
21	36	shape	control	17.89004267747805	0.0	n	1	2	n_1	07
22	4	shape	illusion	14.634382602889671	1.0	n	1	minus	n_1	07
23	10	shape	illusion	14.727906744927168	0.0	n	1	2	n_1	07
24	16	shape	illusion	6.678075558433193	0.0	n	1	minus	n_1	07
25	6	shape	illusion	24.54383964418957	0.0	n	1	minus	n_1	07
26	43	shape	control	7.803953866838127	1.0	n	1	minus	n_1	07
27	31	shape	control	7.8110548939730515	1.0	n	1	2	n_1	07
28	41	shape	control	12.032083076031995	1.0	n	1	minus	n_1	07
29	5	shape	illusion	7.355668908319785	0.0	n	1	2	n_1	07
31	17	colour	illusion	16.40963776818535	0.0	n	1	2	n_1	07
32	22	colour	illusion	19.343231980397828	0.0	n	1	minus	n_1	07
33	39	shape	control	7.0026343173667565	1.0	n	1	2	n_1	07
34	37	shape	control	16.53865691552346	1.0	n	1	minus	n_1	07
35	15	shape	illusion	9.442421464846118	0.0	n	1	2	n_1	07
36	38	shape	control	8.073672143582371	1.0	n	1	minus	n_1	07
37	42	shape	control	6.997876256384188	1.0	n	1	2	n_1	07
38	47	colour	control	12.979739137328579	1.0	n	1	minus	n_1	07
39	1	shape	illusion	8.828313907215488	0.0	n	1	2	n_1	07
40	19	colour	illusion	9.39468849329569	0.0	n	1	minus	n_1	07
42	32	shape	control	6.303559185224002	1.0	n	1	2	n_1	07
43	8	shape	illusion	7.015661646830268	1.0	n	1	minus	n_1	07
44	3	shape	illusion	12.926558830251453	0.0	n	1	2	n_1	07
45	49	colour	control	7.428283434870536	1.0	n	1	minus	n_1	07
46	35	shape	control	8.466637247882318	1.0	n	1	minus	n_1	07
47	28	ambiguous	illusion	17.853250166546786	1.0	n	1	2	n_1	07
48	29	ambiguous	illusion	11.041530311063982	0.0	n	1	2	n_1	07
0	23	ambiguous	illusion	11.389028374237569	1.0	y	5	2	y_5	08
1	24	ambiguous	illusion	6.7397327662429225	1.0	y	5	2	y_5	08
2	1	shape	illusion	6.597606290942168	0.0	y	5	2	y_5	08
3	36	shape	control	6.796742202170208	1.0	y	5	2	y_5	08
4	12	shape	illusion	15.565925467278246	1.0	y	5	2	y_5	08
5	33	shape	control	6.067105869919943	0.0	y	5	minus	y_5	08
6	45	colour	control	28.056331504715672	1.0	y	5	2	y_5	08
8	32	shape	control	7.28161173384251	1.0	y	5	2	y_5	08
9	39	shape	control	4.653279720171668	1.0	y	5	2	y_5	08
10	41	shape	control	3.067214468583188	0.0	y	5	minus	y_5	08
11	11	shape	illusion	6.954443670926594	0.0	y	5	minus	y_5	08
12	3	shape	illusion	10.217369140636038	1.0	y	5	2	y_5	08
13	9	shape	illusion	8.303446143571819	0.0	y	5	minus	y_5	08
14	48	colour	control	11.843958307838873	1.0	y	5	minus	y_5	08
15	35	shape	control	8.007997400115526	1.0	y	5	minus	y_5	08
16	6	shape	illusion	9.01928558287909	0.0	y	5	minus	y_5	08
17	43	shape	control	9.523623451152163	1.0	y	5	minus	y_5	08
18	13	shape	illusion	7.06147575858995	0.0	y	5	minus	y_5	08
19	20	colour	illusion	8.422811068311603	0.0	y	5	minus	y_5	08
20	19	colour	illusion	10.01312504001544	0.0	y	5	minus	y_5	08
21	8	shape	illusion	8.984368275899213	0.0	y	5	minus	y_5	08
22	47	colour	control	5.6498442743786645	1.0	y	5	minus	y_5	08
23	5	shape	illusion	5.639488500292827	0.0	y	5	2	y_5	08
25	49	colour	control	6.191467548855144	1.0	y	5	minus	y_5	08
26	31	shape	control	6.989855750177412	1.0	y	5	2	y_5	08
27	17	colour	illusion	7.562293085101372	0.0	y	5	2	y_5	08
28	22	colour	illusion	13.253433622307966	0.0	y	5	minus	y_5	08
30	16	shape	illusion	6.731031906125281	0.0	y	5	minus	y_5	08
31	46	colour	control	11.024803448574858	1.0	y	5	minus	y_5	08
32	21	colour	illusion	7.7264841344640445	0.0	y	5	2	y_5	08
33	10	shape	illusion	8.370051568156669	1.0	y	5	2	y_5	08
34	44	colour	control	4.091452231580661	1.0	y	5	2	y_5	08
35	14	shape	illusion	22.469540100866645	0.0	y	5	2	y_5	08
36	2	shape	illusion	24.34015451806863	0.0	y	5	minus	y_5	08
37	40	shape	control	7.29704530590334	0.0	y	5	2	y_5	08
38	7	shape	illusion	18.06781743429929	1.0	y	5	2	y_5	08
39	42	shape	control	9.091470871650015	1.0	y	5	2	y_5	08
40	34	shape	control	7.809470938106643	1.0	y	5	2	y_5	08
41	15	shape	illusion	4.849023138809572	0.0	y	5	2	y_5	08
42	37	shape	control	14.506526050307002	1.0	y	5	minus	y_5	08
43	4	shape	illusion	12.10925998114908	0.0	y	5	minus	y_5	08
44	38	shape	control	9.583764418701321	0.0	y	5	minus	y_5	08
45	18	colour	illusion	8.093728751334309	1.0	y	5	2	y_5	08
47	28	ambiguous	illusion	10.090200105194526	1.0	y	5	2	y_5	08
48	29	ambiguous	illusion	9.535036036116251	1.0	y	5	2	y_5	08
0	23	ambiguous	illusion	6.2996788235032	1.0	y	6	2	y_6	09
1	24	ambiguous	illusion	3.718900868059791	1.0	y	6	2	y_6	09
2	47	colour	control	5.510680354420401	1.0	y	6	minus	y_6	09
3	1	shape	illusion	4.414459101661123	0.0	y	6	2	y_6	09
4	46	colour	control	4.355251353228597	1.0	y	6	minus	y_6	09
5	15	shape	illusion	3.828460711190928	0.0	y	6	2	y_6	09
6	13	shape	illusion	8.486013869831368	0.0	y	6	minus	y_6	09
7	35	shape	control	5.96314169451216	1.0	y	6	minus	y_6	09
8	34	shape	control	4.421807746326522	0.0	y	6	2	y_6	09
9	17	colour	illusion	4.7223448234490215	0.0	y	6	2	y_6	09
10	12	shape	illusion	6.257129623851143	0.0	y	6	2	y_6	09
11	16	shape	illusion	4.848720440293619	0.0	y	6	minus	y_6	09
12	2	shape	illusion	17.29683337642018	1.0	y	6	minus	y_6	09
13	39	shape	control	4.7638522053221095	1.0	y	6	2	y_6	09
15	48	colour	control	4.3249855539470445	1.0	y	6	minus	y_6	09
16	3	shape	illusion	4.355223798344014	0.0	y	6	2	y_6	09
17	4	shape	illusion	14.100645027438073	1.0	y	6	minus	y_6	09
18	5	shape	illusion	4.040909684003054	0.0	y	6	2	y_6	09
20	11	shape	illusion	6.665597158929813	0.0	y	6	minus	y_6	09
21	22	colour	illusion	14.811099107626431	0.0	y	6	minus	y_6	09
22	21	colour	illusion	6.455592061276548	0.0	y	6	2	y_6	09
23	14	shape	illusion	6.218834006942417	0.0	y	6	2	y_6	09
24	38	shape	control	7.948822069192829	1.0	y	6	minus	y_6	09
25	9	shape	illusion	6.714059717920463	1.0	y	6	minus	y_6	09
26	31	shape	control	4.037519622725085	1.0	y	6	2	y_6	09
27	41	shape	control	2.568392034692806	1.0	y	6	minus	y_6	09
28	20	colour	illusion	3.301419238658127	0.0	y	6	minus	y_6	09
29	42	shape	control	3.5204380254181165	1.0	y	6	2	y_6	09
30	19	colour	illusion	3.8067089661162754	0.0	y	6	minus	y_6	09
31	44	colour	control	3.61198548343782	1.0	y	6	2	y_6	09
32	49	colour	control	3.4080602900867234	1.0	y	6	minus	y_6	09
33	37	shape	control	3.805120913266365	1.0	y	6	minus	y_6	09
34	18	colour	illusion	5.836698000892284	1.0	y	6	2	y_6	09
35	8	shape	illusion	13.035299833616593	0.0	y	6	minus	y_6	09
36	43	shape	control	4.411935803602318	1.0	y	6	minus	y_6	09
37	36	shape	control	4.997421997388301	1.0	y	6	2	y_6	09
38	33	shape	control	5.313451403313593	1.0	y	6	minus	y_6	09
39	45	colour	control	4.319923154289427	0.0	y	6	2	y_6	09
40	7	shape	illusion	15.559325261912818	0.0	y	6	2	y_6	09
41	10	shape	illusion	4.442471478669177	0.0	y	6	2	y_6	09
