	Trialnumber	IllusionType	Condition	RT	ACC	literate	number	key	pp	subject
37	42	shape	control	4.596343658497061	1.0	y	1	2	y_1	01
38	47	colour	control	8.208160475107434	0.0	y	1	minus	y_1	01
39	1	shape	illusion	9.922066097149582	0.0	y	1	2	y_1	01
40	19	colour	illusion	8.567160030181185	1.0	y	1	minus	y_1	01
42	32	shape	control	4.509447196758629	1.0	y	1	2	y_1	01
43	8	shape	illusion	5.246221567032991	0.0	y	1	minus	y_1	01
44	3	shape	illusion	5.396109200744832	1.0	y	1	2	y_1	01
45	49	colour	control	4.0344781754920405	1.0	y	1	minus	y_1	01
46	35	shape	control	5.824221925244273	1.0	y	1	minus	y_1	01
47	28	ambiguous	illusion	12.108392339479904	1.0	y	1	2	y_1	01
48	29	ambiguous	illusion	10.626718215495202	0.0	y	1	2	y_1	01
0	23	ambiguous	illusion	5.620179332947373	1.0	n	1	2	n_1	02
1	24	ambiguous	illusion	4.9075553567290635	1.0	n	1	2	n_1	02
3	21	colour	illusion	6.6406460459711525	1.0	n	1	2	n_1	02
4	7	shape	illusion	6.5962974489139015	1.0	n	1	2	n_1	02
5	11	shape	illusion	8.35201384870561	0.0	n	1	minus	n_1	02
6	9	shape	illusion	7.051976001414005	0.0	n	1	minus	n_1	02
7	45	colour	control	6.004656351457014	1.0	n	1	2	n_1	02
8	48	colour	control	8.459177198263205	0.0	n	1	minus	n_1	02
9	44	colour	control	4.773706424963166	1.0	n	1	2	n_1	02
10	46	colour	control	7.050338923711023	0.0	n	1	minus	n_1	02
11	20	colour	illusion	4.701273030523224	0.0	n	1	minus	n_1	02
12	18	colour	illusion	6.963091191710192	1.0	n	1	2	n_1	02
13	40	shape	control	5.3333073994290325	1.0	n	1	2	n_1	02
14	2	shape	illusion	9.068266140207923	0.0	n	1	minus	n_1	02
15	12	shape	illusion	5.740460375425755	1.0	n	1	2	n_1	02
17	34	shape	control	5.93288386635686	1.0	n	1	2	n_1	02
18	14	shape	illusion	6.5549081534591105	1.0	n	1	2	n_1	02
19	13	shape	illusion	6.232394931217642	0.0	n	1	minus	n_1	02
20	33	shape	control	5.896961356862447	0.0	n	1	minus	n_1	02
21	36	shape	control	5.442036103235296	1.0	n	1	2	n_1	02
22	4	shape	illusion	7.6571991707623965	0.0	n	1	minus	n_1	02
23	10	shape	illusion	7.812191933582652	1.0	n	1	2	n_1	02
24	16	shape	illusion	6.061788742417775	0.0	n	1	minus	n_1	02
25	6	shape	illusion	7.0817225947521365	1.0	n	1	minus	n_1	02
26	43	shape	control	5.1012848628670335	1.0	n	1	minus	n_1	02
27	31	shape	control	5.138579843198387	1.0	n	1	2	n_1	02
28	41	shape	control	3.1975028891993134	0.0	n	1	minus	n_1	02
29	5	shape	illusion	4.8380123769566135	1.0	n	1	2	n_1	02
31	17	colour	illusion	9.840437196999119	0.0	n	1	2	n_1	02
32	22	colour	illusion	8.186474496436857	1.0	n	1	minus	n_1	02
33	39	shape	control	6.142298116712482	1.0	n	1	2	n_1	02
34	37	shape	control	5.3932633442091165	1.0	n	1	minus	n_1	02
35	15	shape	illusion	5.529136336153897	0.0	n	1	2	n_1	02
36	38	shape	control	6.435645016717899	0.0	n	1	minus	n_1	02
37	42	shape	control	4.407136767307748	1.0	n	1	2	n_1	02
38	47	colour	control	6.6802491437756535	1.0	n	1	minus	n_1	02
39	1	shape	illusion	7.374534202766881	0.0	n	1	2	n_1	02
40	19	colour	illusion	6.1347699905818445	1.0	n	1	minus	n_1	02
42	32	shape	control	5.2538070160935595	1.0	n	1	2	n_1	02
43	8	shape	illusion	4.700140853517952	0.0	n	1	minus	n_1	02
44	3	shape	illusion	4.847650064104529	1.0	n	1	2	n_1	02
45	49	colour	control	6.321671991221592	1.0	n	1	minus	n_1	02
46	35	shape	control	5.832693495291097	1.0	n	1	minus	n_1	02
47	28	ambiguous	illusion	7.0880747804112625	1.0	n	1	2	n_1	02
48	29	ambiguous	illusion	5.450046437896162	0.0	n	1	2	n_1	02
0	23	ambiguous	illusion	6.229578671309356	1.0	n	2	2	n_2	03
1	24	ambiguous	illusion	7.5817513651782065	1.0	n	2	2	n_2	03
2	20	colour	illusion	5.8314750070112495	0.0	n	2	minus	n_2	03
3	11	shape	illusion	11.23359396907108	0.0	n	2	minus	n_2	03
5	3	shape	illusion	10.9603231526562	0.0	n	2	2	n_2	03
6	43	shape	control	8.853015950971894	0.0	n	2	minus	n_2	03
7	37	shape	control	5.367977382393292	1.0	n	2	minus	n_2	03
8	49	colour	control	9.155097308872428	1.0	n	2	minus	n_2	03
9	31	shape	control	10.845051000642343	1.0	n	2	2	n_2	03
11	48	colour	control	10.342637931900754	1.0	n	2	minus	n_2	03
12	17	colour	illusion	11.808218373198542	0.0	n	2	2	n_2	03
13	8	shape	illusion	4.484840417340821	0.0	n	2	minus	n_2	03
14	6	shape	illusion	7.8580544222986655	0.0	n	2	minus	n_2	03
15	39	shape	control	11.29279499410768	1.0	n	2	2	n_2	03
16	19	colour	illusion	11.732439099898329	1.0	n	2	minus	n_2	03
17	5	shape	illusion	5.380694315450455	0.0	n	2	2	n_2	03
18	34	shape	control	12.435689185400404	1.0	n	2	2	n_2	03
19	14	shape	illusion	15.620396529395292	0.0	n	2	2	n_2	03
20	22	colour	illusion	7.681973343187566	1.0	n	2	minus	n_2	03
21	38	shape	control	16.92813147840934	0.0	n	2	minus	n_2	03
22	16	shape	illusion	6.590957901169531	1.0	n	2	minus	n_2	03
23	36	shape	control	14.40211936727792	1.0	n	2	2	n_2	03
24	42	shape	control	5.236511533294107	1.0	n	2	2	n_2	03
25	46	colour	control	5.637106878481062	1.0	n	2	minus	n_2	03
26	33	shape	control	8.84441440433875	1.0	n	2	minus	n_2	03
28	10	shape	illusion	8.837798017028035	0.0	n	2	2	n_2	03
29	2	shape	illusion	15.922402111667907	1.0	n	2	minus	n_2	03
30	41	shape	control	4.28791253142299	1.0	n	2	minus	n_2	03
31	18	colour	illusion	6.57080766281979	1.0	n	2	2	n_2	03
32	32	shape	control	5.173112052294528	1.0	n	2	2	n_2	03
33	12	shape	illusion	23.58109410279212	0.0	n	2	2	n_2	03
34	1	shape	illusion	5.391483224815601	0.0	n	2	2	n_2	03
35	35	shape	control	6.578509221933928	0.0	n	2	minus	n_2	03
36	7	shape	illusion	16.877825377297995	0.0	n	2	2	n_2	03
37	9	shape	illusion	13.278875781461466	0.0	n	2	minus	n_2	03
38	44	colour	control	5.735777684847562	0.0	n	2	2	n_2	03
39	13	shape	illusion	11.255980196221573	1.0	n	2	minus	n_2	03
41	47	colour	control	7.400408134815733	1.0	n	2	minus	n_2	03
42	4	shape	illusion	11.811148904373114	1.0	n	2	minus	n_2	03
43	15	shape	illusion	6.038718103323845	0.0	n	2	2	n_2	03
44	21	colour	illusion	6.143144210336686	0.0	n	2	2	n_2	03
45	45	colour	control	5.5747042319271705	0.0	n	2	2	n_2	03
46	40	shape	control	6.0740230617248026	1.0	n	2	2	n_2	03
47	28	ambiguous	illusion	7.676842482329447	1.0	n	2	2	n_2	03
48	29	ambiguous	illusion	19.118878180346652	0.0	n	2	2	n_2	03
0	23	ambiguous	illusion	4.979158629922495	1.0	n	3	2	n_3	04
1	24	ambiguous	illusion	5.019661792212901	1.0	n	3	2	n_3	04
2	31	shape	control	5.756824208455327	1.0	n	3	2	n_3	04
3	8	shape	illusion	5.281583997614688	0.0	n	3	minus	n_3	04
4	17	colour	illusion	6.3592963378378045	0.0	n	3	2	n_3	04
5	33	shape	control	7.621605117366017	1.0	n	3	minus	n_3	04
6	7	shape	illusion	4.843599969527531	1.0	n	3	2	n_3	04
7	39	shape	control	5.777612900715213	1.0	n	3	2	n_3	04
9	15	shape	illusion	6.196576590303266	0.0	n	3	2	n_3	04
10	46	colour	control	5.580156590885964	1.0	n	3	minus	n_3	04
11	48	colour	control	5.563776221395528	1.0	n	3	minus	n_3	04
12	32	shape	control	5.715901649707121	0.0	n	3	2	n_3	04
13	10	shape	illusion	5.512258938209016	1.0	n	3	2	n_3	04
14	13	shape	illusion	7.095355356443179	0.0	n	3	minus	n_3	04
15	14	shape	illusion	11.312505875602255	0.0	n	3	2	n_3	04
17	41	shape	control	4.062854359615812	1.0	n	3	minus	n_3	04
18	22	colour	illusion	9.311237555878506	1.0	n	3	minus	n_3	04
19	6	shape	illusion	4.8640973129449785	0.0	n	3	minus	n_3	04
21	11	shape	illusion	9.348643262588665	1.0	n	3	minus	n_3	04
22	20	colour	illusion	4.761134064230647	0.0	n	3	minus	n_3	04
23	21	colour	illusion	5.644893169389434	0.0	n	3	2	n_3	04
24	5	shape	illusion	4.6043239572218235	0.0	n	3	2	n_3	04
25	35	shape	control	6.613527987317866	0.0	n	3	minus	n_3	04
26	36	shape	control	12.042359852696789	0.0	n	3	2	n_3	04
27	1	shape	illusion	8.408326417681565	0.0	n	3	2	n_3	04
28	9	shape	illusion	10.769763500918998	0.0	n	3	minus	n_3	04
29	2	shape	illusion	11.212627115622126	1.0	n	3	minus	n_3	04
30	43	shape	control	6.141108470917062	0.0	n	3	minus	n_3	04
31	45	colour	control	5.185432800935813	0.0	n	3	2	n_3	04
32	19	colour	illusion	6.517452160439461	0.0	n	3	minus	n_3	04
34	38	shape	control	12.183312721449509	1.0	n	3	minus	n_3	04
35	44	colour	control	4.489233059624894	1.0	n	3	2	n_3	04
36	40	shape	control	7.24841561338053	1.0	n	3	2	n_3	04
37	4	shape	illusion	6.424738799075385	1.0	n	3	minus	n_3	04
38	37	shape	control	4.5206014834075186	1.0	n	3	minus	n_3	04
39	49	colour	control	5.18134905455463	1.0	n	3	minus	n_3	04
40	12	shape	illusion	12.01711826412884	1.0	n	3	2	n_3	04
41	47	colour	control	4.332559104509528	1.0	n	3	minus	n_3	04
42	3	shape	illusion	7.1338308280301135	1.0	n	3	2	n_3	04
43	16	shape	illusion	5.3471541012513635	1.0	n	3	minus	n_3	04
44	18	colour	illusion	7.52052813967839	0.0	n	3	2	n_3	04
45	42	shape	control	4.876620855876354	0.0	n	3	2	n_3	04
46	34	shape	control	7.326974850800071	0.0	n	3	2	n_3	04
47	28	ambiguous	illusion	20.172860632327684	1.0	n	3	2	n_3	04
48	29	ambiguous	illusion	7.486737752003138	0.0	n	3	2	n_3	04
0	23	ambiguous	illusion	8.337946829444263	1.0	n	4	2	n_4	05
1	24	ambiguous	illusion	6.304691324206942	1.0	n	4	2	n_4	05
2	49	colour	control	4.925027311421218	1.0	n	4	minus	n_4	05
3	19	colour	illusion	5.024381319311941	0.0	n	4	minus	n_4	05
4	31	shape	control	5.302119431144092	1.0	n	4	2	n_4	05
5	4	shape	illusion	7.326454556065072	0.0	n	4	minus	n_4	05
6	47	colour	control	5.49446072504179	1.0	n	4	minus	n_4	05
7	6	shape	illusion	6.256782876629586	0.0	n	4	minus	n_4	05
8	9	shape	illusion	24.31654302237803	0.0	n	4	minus	n_4	05
9	15	shape	illusion	4.7403931872195235	0.0	n	4	2	n_4	05
10	16	shape	illusion	5.543408951662059	1.0	n	4	minus	n_4	05
11	38	shape	control	6.8247121359963785	1.0	n	4	minus	n_4	05
12	35	shape	control	6.246497330450437	1.0	n	4	minus	n_4	05
13	18	colour	illusion	7.240914292384333	1.0	n	4	2	n_4	05
14	32	shape	control	5.1666612638127845	1.0	n	4	2	n_4	05
15	39	shape	control	5.011937603532715	1.0	n	4	2	n_4	05
16	46	colour	control	5.363105349149919	1.0	n	4	minus	n_4	05
17	36	shape	control	7.0656438525802505	1.0	n	4	2	n_4	05
18	10	shape	illusion	5.160464326583679	0.0	n	4	2	n_4	05
20	14	shape	illusion	20.87990227859882	0.0	n	4	2	n_4	05
21	2	shape	illusion	11.004110085288632	0.0	n	4	minus	n_4	05
22	13	shape	illusion	6.249301005902453	1.0	n	4	minus	n_4	05
23	33	shape	control	6.331734899295043	1.0	n	4	minus	n_4	05
24	45	colour	control	5.9608263447426	1.0	n	4	2	n_4	05
25	43	shape	control	7.553588331782521	1.0	n	4	minus	n_4	05
26	41	shape	control	4.462603207997745	1.0	n	4	minus	n_4	05
27	22	colour	illusion	7.112740656575625	1.0	n	4	minus	n_4	05
28	1	shape	illusion	6.002659824493094	0.0	n	4	2	n_4	05
29	37	shape	control	4.733638675566908	1.0	n	4	minus	n_4	05
30	34	shape	control	7.8743751600595715	1.0	n	4	2	n_4	05
31	7	shape	illusion	8.2922447719302	1.0	n	4	2	n_4	05
33	5	shape	illusion	5.005219966351433	0.0	n	4	2	n_4	05
34	17	colour	illusion	9.575811481496203	0.0	n	4	2	n_4	05
35	3	shape	illusion	5.908477157277957	0.0	n	4	2	n_4	05
36	21	colour	illusion	6.747189841124055	0.0	n	4	2	n_4	05
38	12	shape	illusion	10.234589712752497	1.0	n	4	2	n_4	05
39	40	shape	control	5.411674295493867	1.0	n	4	2	n_4	05
41	42	shape	control	5.580340558028184	0.0	n	4	2	n_4	05
42	48	colour	control	5.849473951224353	1.0	n	4	minus	n_4	05
43	8	shape	illusion	8.170137189241357	0.0	n	4	minus	n_4	05
44	20	colour	illusion	5.8627066186036245	0.0	n	4	minus	n_4	05
45	44	colour	control	5.2958767047348365	1.0	n	4	2	n_4	05
46	11	shape	illusion	9.060404435958842	0.0	n	4	minus	n_4	05
47	28	ambiguous	illusion	19.741810220468324	1.0	n	4	2	n_4	05
48	29	ambiguous	illusion	5.057507156077918	0.0	n	4	2	n_4	05
0	23	ambiguous	illusion	35.48678637767807	1.0	n	5	2	n_5	06
1	24	ambiguous	illusion	4.6206196369930685	1.0	n	5	2	n_5	06
2	1	shape	illusion	5.231075291998423	0.0	n	5	2	n_5	06
3	36	shape	control	5.351517040056934	1.0	n	5	2	n_5	06
4	12	shape	illusion	6.823914269691159	0.0	n	5	2	n_5	06
5	33	shape	control	8.04223950414962	1.0	n	5	minus	n_5	06
6	45	colour	control	5.797907231935824	0.0	n	5	2	n_5	06
8	32	shape	control	6.228108315313874	1.0	n	5	2	n_5	06
9	39	shape	control	4.75537881022683	1.0	n	5	2	n_5	06
10	41	shape	control	3.7547551859279333	1.0	n	5	minus	n_5	06
11	11	shape	illusion	9.316225739839863	1.0	n	5	minus	n_5	06
12	3	shape	illusion	5.366714995187066	1.0	n	5	2	n_5	06
13	9	shape	illusion	14.321525128128993	0.0	n	5	minus	n_5	06
14	48	colour	control	9.591975871942848	0.0	n	5	minus	n_5	06
15	35	shape	control	7.831145312971785	0.0	n	5	minus	n_5	06
16	6	shape	illusion	6.437233977030702	0.0	n	5	minus	n_5	06
17	43	shape	control	4.776001364760305	0.0	n	5	minus	n_5	06
18	13	shape	illusion	6.792372414329293	0.0	n	5	minus	n_5	06
19	20	colour	illusion	4.585789875487535	0.0	n	5	minus	n_5	06
20	19	colour	illusion	13.980971152006534	0.0	n	5	minus	n_5	06
21	8	shape	illusion	6.547504854464933	0.0	n	5	minus	n_5	06
22	47	colour	control	6.769372469436347	0.0	n	5	minus	n_5	06
23	5	shape	illusion	4.890825226353627	0.0	n	5	2	n_5	06
25	49	colour	control	8.475136476063199	1.0	n	5	minus	n_5	06
26	31	shape	control	5.1870070572040285	1.0	n	5	2	n_5	06
27	17	colour	illusion	5.4479364883845856	0.0	n	5	2	n_5	06
28	22	colour	illusion	6.816697814116196	0.0	n	5	minus	n_5	06
30	16	shape	illusion	5.821316848148854	0.0	n	5	minus	n_5	06
31	46	colour	control	5.076219126749493	1.0	n	5	minus	n_5	06
32	21	colour	illusion	6.009116503879341	1.0	n	5	2	n_5	06
33	10	shape	illusion	6.072000038901024	0.0	n	5	2	n_5	06
34	44	colour	control	4.930126929222752	0.0	n	5	2	n_5	06
35	14	shape	illusion	8.141007977854315	0.0	n	5	2	n_5	06
36	2	shape	illusion	10.51575107219469	0.0	n	5	minus	n_5	06
37	40	shape	control	6.128849127493595	1.0	n	5	2	n_5	06
38	7	shape	illusion	5.704419101461098	1.0	n	5	2	n_5	06
39	42	shape	control	4.649041344790022	1.0	n	5	2	n_5	06
40	34	shape	control	5.770351061175461	0.0	n	5	2	n_5	06
41	15	shape	illusion	4.04132696229135	0.0	n	5	2	n_5	06
42	37	shape	control	5.0048962003893385	1.0	n	5	minus	n_5	06
43	4	shape	illusion	7.131405217209249	1.0	n	5	minus	n_5	06
44	38	shape	control	7.971724979659483	1.0	n	5	minus	n_5	06
45	18	colour	illusion	7.002146013182937	1.0	n	5	2	n_5	06
47	28	ambiguous	illusion	7.106993912064353	1.0	n	5	2	n_5	06
48	29	ambiguous	illusion	5.067066964038531	0.0	n	5	2	n_5	06
0	23	ambiguous	illusion	7.318727989363651	1.0	n	6	2	n_6	07
1	24	ambiguous	illusion	6.5272369654285285	1.0	n	6	2	n_6	07
2	47	colour	control	7.988991187033207	1.0	n	6	minus	n_6	07
3	1	shape	illusion	5.615957024783712	0.0	n	6	2	n_6	07
4	46	colour	control	5.4301099625135985	1.0	n	6	minus	n_6	07
5	15	shape	illusion	5.196365568122019	0.0	n	6	2	n_6	07
6	13	shape	illusion	7.890360035350567	1.0	n	6	minus	n_6	07
7	35	shape	control	6.918596457389867	0.0	n	6	minus	n_6	07
8	34	shape	control	7.58200670140468	1.0	n	6	2	n_6	07
9	17	colour	illusion	6.170892695274232	0.0	n	6	2	n_6	07
10	12	shape	illusion	10.269050558767956	0.0	n	6	2	n_6	07
11	16	shape	illusion	5.708757573927868	1.0	n	6	minus	n_6	07
12	2	shape	illusion	25.325914027686853	1.0	n	6	minus	n_6	07
13	39	shape	control	8.901061697248224	0.0	n	6	2	n_6	07
15	48	colour	control	6.513121793503161	1.0	n	6	minus	n_6	07
16	3	shape	illusion	6.242379472583708	0.0	n	6	2	n_6	07
17	4	shape	illusion	6.93478267035789	0.0	n	6	minus	n_6	07
18	5	shape	illusion	4.992415637798331	0.0	n	6	2	n_6	07
20	11	shape	illusion	16.981702629950632	1.0	n	6	minus	n_6	07
21	22	colour	illusion	8.46989129364465	0.0	n	6	minus	n_6	07
22	21	colour	illusion	7.523789417551598	1.0	n	6	2	n_6	07
23	14	shape	illusion	20.099137262083786	1.0	n	6	2	n_6	07
24	38	shape	control	13.400113297412643	0.0	n	6	minus	n_6	07
25	9	shape	illusion	7.402611432422417	0.0	n	6	minus	n_6	07
26	31	shape	control	6.648348900921519	1.0	n	6	2	n_6	07
27	41	shape	control	10.400398972218682	0.0	n	6	minus	n_6	07
28	20	colour	illusion	5.461163827005294	0.0	n	6	minus	n_6	07
29	42	shape	control	18.061619447930752	0.0	n	6	2	n_6	07
30	19	colour	illusion	6.900555992059706	0.0	n	6	minus	n_6	07
31	44	colour	control	8.89716031138141	0.0	n	6	2	n_6	07
32	49	colour	control	4.940263979729026	1.0	n	6	minus	n_6	07
33	37	shape	control	8.224054953297127	1.0	n	6	minus	n_6	07
34	18	colour	illusion	8.201743143095882	0.0	n	6	2	n_6	07
35	8	shape	illusion	6.8327716412841255	1.0	n	6	minus	n_6	07
36	43	shape	control	9.909697180652984	1.0	n	6	minus	n_6	07
37	36	shape	control	7.501832573491812	1.0	n	6	2	n_6	07
38	33	shape	control	8.05829103252563	1.0	n	6	minus	n_6	07
39	45	colour	control	8.097604748441881	0.0	n	6	2	n_6	07
40	7	shape	illusion	9.327887412519884	1.0	n	6	2	n_6	07
41	10	shape	illusion	6.692208290565759	0.0	n	6	2	n_6	07
42	32	shape	control	6.8193692381319115	1.0	n	6	2	n_6	07
44	40	shape	control	6.640274231605872	1.0	n	6	2	n_6	07
45	6	shape	illusion	5.58556284622864	1.0	n	6	minus	n_6	07
47	28	ambiguous	illusion	24.83208237483723	0.0	n	6	2	n_6	07
48	29	ambiguous	illusion	7.126454662192372	1.0	n	6	2	n_6	07
0	23	ambiguous	illusion	5.700207307467282	1.0	n	7	2	n_7	08
1	24	ambiguous	illusion	6.063204869700713	1.0	n	7	2	n_7	08
2	14	shape	illusion	6.74413857993568	0.0	n	7	2	n_7	08
3	36	shape	control	6.03890905053413	1.0	n	7	2	n_7	08
4	22	colour	illusion	8.814876782536885	0.0	n	7	minus	n_7	08
5	2	shape	illusion	10.174325480827974	1.0	n	7	minus	n_7	08
6	38	shape	control	7.724743013301122	0.0	n	7	minus	n_7	08
7	43	shape	control	6.412813351962542	0.0	n	7	minus	n_7	08
8	12	shape	illusion	12.188574424839315	1.0	n	7	2	n_7	08
9	1	shape	illusion	7.814615014312949	0.0	n	7	2	n_7	08
10	32	shape	control	5.080646089360017	1.0	n	7	2	n_7	08
11	18	colour	illusion	7.346379737356982	1.0	n	7	2	n_7	08
12	44	colour	control	5.451909206136406	1.0	n	7	2	n_7	08
13	40	shape	control	6.9701697684431565	1.0	n	7	2	n_7	08
14	31	shape	control	7.821675867726299	1.0	n	7	2	n_7	08
15	42	shape	control	4.904677465889108	1.0	n	7	2	n_7	08
16	8	shape	illusion	6.729413104296326	0.0	n	7	minus	n_7	08
17	7	shape	illusion	4.9137570952971155	1.0	n	7	2	n_7	08
21	3	shape	illusion	6.386100836685728	1.0	n	7	2	n_7	08
22	10	shape	illusion	5.617410342356379	1.0	n	7	2	n_7	08
23	46	colour	control	6.843160312371764	0.0	n	7	minus	n_7	08
24	6	shape	illusion	7.0148478502596845	0.0	n	7	minus	n_7	08
25	11	shape	illusion	8.702084663786081	0.0	n	7	minus	n_7	08
26	37	shape	control	5.1358601395877495	1.0	n	7	minus	n_7	08
27	49	colour	control	6.4508726688036395	0.0	n	7	minus	n_7	08
28	33	shape	control	6.48167014610226	0.0	n	7	minus	n_7	08
29	21	colour	illusion	9.107480574042713	0.0	n	7	2	n_7	08
30	4	shape	illusion	9.21613667380916	0.0	n	7	minus	n_7	08
31	15	shape	illusion	6.090658521325167	0.0	n	7	2	n_7	08
32	19	colour	illusion	5.875972108311544	0.0	n	7	minus	n_7	08
33	17	colour	illusion	10.283376258999851	0.0	n	7	2	n_7	08
34	47	colour	control	5.506283247807004	0.0	n	7	minus	n_7	08
35	45	colour	control	6.238939684712022	0.0	n	7	2	n_7	08
36	5	shape	illusion	4.567518777615987	0.0	n	7	2	n_7	08
37	16	shape	illusion	6.172619530016164	1.0	n	7	minus	n_7	08
38	35	shape	control	6.90721613140704	1.0	n	7	minus	n_7	08
40	48	colour	control	10.571652770529909	0.0	n	7	minus	n_7	08
41	34	shape	control	6.296655120770082	1.0	n	7	2	n_7	08
42	13	shape	illusion	5.79750850138953	0.0	n	7	minus	n_7	08
43	20	colour	illusion	4.338471176321036	0.0	n	7	minus	n_7	08
44	9	shape	illusion	6.526935788175251	0.0	n	7	minus	n_7	08
45	39	shape	control	5.620989192133494	1.0	n	7	2	n_7	08
46	41	shape	control	3.5424141513685754	1.0	n	7	minus	n_7	08
47	28	ambiguous	illusion	7.062693894884433	1.0	n	7	2	n_7	08
48	29	ambiguous	illusion	6.66779545771351	1.0	n	7	2	n_7	08
0	23	ambiguous	illusion	13.705093782720725	1.0	n	8	2	n_8	09
1	24	ambiguous	illusion	6.17260048496064	1.0	n	8	2	n_8	09
2	47	colour	control	10.732288907835027	0.0	n	8	minus	n_8	09
3	6	shape	illusion	7.3592367713845315	0.0	n	8	minus	n_8	09
4	41	shape	control	9.45139498960998	1.0	n	8	minus	n_8	09
6	2	shape	illusion	15.744004859327106	0.0	n	8	minus	n_8	09
7	19	colour	illusion	21.261093137620264	0.0	n	8	minus	n_8	09
8	11	shape	illusion	10.247722292278922	0.0	n	8	minus	n_8	09
9	20	colour	illusion	13.00742878769779	0.0	n	8	minus	n_8	09
10	17	colour	illusion	25.52220491508342	1.0	n	8	2	n_8	09
12	22	colour	illusion	14.836680941003578	1.0	n	8	minus	n_8	09
13	35	shape	control	9.187680522823939	1.0	n	8	minus	n_8	09
14	33	shape	control	11.663606355701633	1.0	n	8	minus	n_8	09
16	3	shape	illusion	9.14182651007104	0.0	n	8	2	n_8	09
17	46	colour	control	8.305822276395702	1.0	n	8	minus	n_8	09
18	38	shape	control	18.77865105890487	0.0	n	8	minus	n_8	09
19	45	colour	control	6.727118782802791	0.0	n	8	2	n_8	09
20	13	shape	illusion	6.191929596503543	1.0	n	8	minus	n_8	09
21	9	shape	illusion	6.242497058146911	1.0	n	8	minus	n_8	09
22	32	shape	control	4.5759589793797195	1.0	n	8	2	n_8	09
23	49	colour	control	10.926742176940024	1.0	n	8	minus	n_8	09
24	1	shape	illusion	6.731530347284206	0.0	n	8	2	n_8	09
25	37	shape	control	4.883286625670736	1.0	n	8	minus	n_8	09
26	7	shape	illusion	7.270186544301397	1.0	n	8	2	n_8	09
27	36	shape	control	4.6047806333663175	1.0	n	8	2	n_8	09
28	16	shape	illusion	7.133092122963718	0.0	n	8	minus	n_8	09
29	14	shape	illusion	12.216692627374867	0.0	n	8	2	n_8	09
30	42	shape	control	4.704541476081432	1.0	n	8	2	n_8	09
31	31	shape	control	5.7726222854707885	0.0	n	8	2	n_8	09
32	21	colour	illusion	6.176921686726928	1.0	n	8	2	n_8	09
33	8	shape	illusion	7.913432924122389	0.0	n	8	minus	n_8	09
35	5	shape	illusion	5.44127436551571	0.0	n	8	2	n_8	09
36	39	shape	control	5.569586989713571	1.0	n	8	2	n_8	09
37	48	colour	control	5.328180767572121	1.0	n	8	minus	n_8	09
38	44	colour	control	5.592958515815552	1.0	n	8	2	n_8	09
39	10	shape	illusion	8.122288713333546	0.0	n	8	2	n_8	09
40	12	shape	illusion	5.429739544670157	1.0	n	8	2	n_8	09
